Price,Close,High,Low,Open,Volume,MA50,MA200
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,
2014-08-13,1946.719970703125,1948.4100341796875,1935.5999755859375,1935.5999755859375,2718020000,1956.2193896484375,1865.5498474121093
2014-08-14,1955.1800537109375,1955.22998046875,1947.4100341796875,1947.4100341796875,2609460000,1956.765390625,1866.5151977539062
2014-08-15,1955.06005859375,1964.0400390625,1941.5,1958.8699951171875,3023380000,1957.057392578125,1867.4307482910156
2014-08-18,1971.739990234375,1971.989990234375,1958.3599853515625,1958.3599853515625,2638160000,1957.5033935546876,1868.4728979492188
2014-08-19,1981.5999755859375,1982.5699462890625,1972.72998046875,1972.72998046875,2656430000,1958.1099926757813,1869.598197631836
2014-08-20,1986.510009765625,1988.5699462890625,1977.6800537109375,1980.4599609375,2579560000,1958.8243920898437,1870.7225476074218
2014-08-21,1992.3699951171875,1994.760009765625,1986.8199462890625,1986.8199462890625,2638920000,1959.7939916992189,1871.8447473144531
2014-08-22,1988.4000244140625,1993.5400390625,1984.760009765625,1992.5999755859375,2301860000,1960.9597924804686,1872.9718975830078
2014-08-25,1997.9200439453125,2001.949951171875,1991.739990234375,1991.739990234375,2233880000,1962.1949926757814,1874.1090478515625
2014-08-26,2000.02001953125,2005.0400390625,1998.5899658203125,1998.5899658203125,2451950000,1963.4397924804687,1875.3733978271484
2014-08-27,2000.1199951171875,2002.1400146484375,1996.199951171875,2000.5400390625,2344350000,1964.602392578125,1876.5209478759766
2014-08-28,1996.739990234375,1998.550048828125,1990.52001953125,1997.4200439453125,2282400000,1965.3975927734375,1877.6451977539064
2014-08-29,2003.3699951171875,2003.3800048828125,1994.6500244140625,1998.449951171875,2259130000,1966.2753930664062,1878.8235980224608
2014-09-02,2002.280029296875,2006.1199951171875,1994.8499755859375,2004.0699462890625,2819980000,1967.06359375,1879.9249981689454
2014-09-03,2000.719970703125,2009.280029296875,1998.1400146484375,2003.5699462890625,2809980000,1967.8257934570313,1880.975498046875
2014-09-04,1997.6500244140625,2011.1700439453125,1992.5400390625,2001.6700439453125,3072410000,1968.7791943359375,1881.9728479003907
2014-09-05,2007.7099609375,2007.7099609375,1990.0999755859375,1998.0,2818300000,1969.74279296875,1883.0537475585938
2014-09-08,2001.5400390625,2007.1700439453125,1995.5999755859375,2007.1700439453125,2789090000,1970.6291943359374,1884.1220977783203
2014-09-09,1988.43994140625,2001.010009765625,1984.6099853515625,2000.72998046875,2882830000,1971.1787939453125,1885.1574475097657
2014-09-10,1995.68994140625,1996.6600341796875,1982.989990234375,1988.4100341796875,2912430000,1971.8879931640624,1886.1566473388673
2014-09-11,1997.449951171875,1997.6500244140625,1985.9300537109375,1992.8499755859375,2941690000,1972.3705932617188,1887.1200970458985
2014-09-12,1985.5400390625,1996.739990234375,1980.260009765625,1996.739990234375,3206570000,1972.588994140625,1888.0353973388671
2014-09-15,1984.1300048828125,1987.1800537109375,1978.47998046875,1986.0400390625,2776530000,1972.5627954101562,1888.9422973632813
2014-09-16,1998.97998046875,2002.280029296875,1979.06005859375,1981.9300537109375,3160310000,1972.98939453125,1889.9010473632814
2014-09-17,2001.5699462890625,2010.739990234375,1993.2900390625,1999.300048828125,3209420000,1973.7465942382812,1890.8798468017578
2014-09-18,2011.3599853515625,2012.3399658203125,2003.0699462890625,2003.0699462890625,3235340000,1974.5171948242187,1891.9321466064453
2014-09-19,2010.4000244140625,2019.260009765625,2006.5899658203125,2012.739990234375,4880220000,1975.4315942382811,1893.0083966064453
2014-09-22,1994.2900390625,2009.0799560546875,1991.010009765625,2009.0799560546875,3349670000,1975.96599609375,1894.015796508789
2014-09-23,1982.77001953125,1995.4100341796875,1982.77001953125,1992.780029296875,3279350000,1976.0793969726562,1895.004496459961
2014-09-24,1998.300048828125,1999.7900390625,1978.6300048828125,1983.3399658203125,3313850000,1976.5797973632812,1895.970546875
2014-09-25,1965.989990234375,1997.3199462890625,1965.989990234375,1997.3199462890625,3273050000,1976.2681982421875,1896.758646850586
2014-09-26,1982.8499755859375,1986.3699951171875,1966.219970703125,1966.219970703125,2929440000,1976.7627978515625,1897.6597967529297
2014-09-29,1977.800048828125,1981.280029296875,1964.0400390625,1978.9599609375,3094440000,1976.7543994140624,1898.6376971435548
2014-09-30,1972.2900390625,1985.1700439453125,1968.9599609375,1978.2099609375,3951100000,1976.7276000976562,1899.6216473388672
2014-10-01,1946.1600341796875,1971.43994140625,1941.719970703125,1971.43994140625,4188590000,1975.9802001953126,1900.4758477783203
2014-10-02,1946.1700439453125,1952.3199462890625,1926.030029296875,1945.8299560546875,4012510000,1975.1634008789063,1901.2739978027344
2014-10-03,1967.9000244140625,1971.18994140625,1948.1199951171875,1948.1199951171875,3560970000,1974.7618017578125,1902.2084979248048
2014-10-06,1964.8199462890625,1977.8399658203125,1958.4300537109375,1970.010009765625,3358220000,1974.4914013671876,1902.9793475341796
2014-10-07,1935.0999755859375,1962.3599853515625,1934.8699951171875,1962.3599853515625,3687870000,1973.6152001953126,1903.6068475341797
2014-10-08,1968.8900146484375,1970.3599853515625,1925.25,1935.550048828125,4441890000,1973.5940014648438,1904.3596978759765
2014-10-09,1928.2099609375,1967.6800537109375,1927.56005859375,1967.6800537109375,4344020000,1972.7568017578126,1904.860797729492
2014-10-10,1906.1300048828125,1936.97998046875,1906.050048828125,1925.6300048828125,4550540000,1972.2660009765625,1905.224848022461
2014-10-13,1874.739990234375,1912.0899658203125,1874.1400146484375,1905.6500244140625,4352580000,1971.2578002929688,1905.3884478759765
2014-10-14,1877.699951171875,1898.7099609375,1871.7900390625,1877.1099853515625,4812010000,1970.0319995117188,1905.5699475097656
2014-10-15,1862.489990234375,1874.1800537109375,1820.6600341796875,1874.1800537109375,6090800000,1968.8776000976563,1905.6770477294922
2014-10-16,1862.760009765625,1876.010009765625,1835.02001953125,1855.949951171875,5073150000,1967.7280004882812,1905.7490478515624
2014-10-17,1886.760009765625,1898.1600341796875,1864.9100341796875,1864.9100341796875,4482120000,1967.2718017578125,1906.022947998047
2014-10-20,1904.010009765625,1905.030029296875,1882.300048828125,1885.6199951171875,3331210000,1966.7202026367188,1906.386148071289
2014-10-21,1941.280029296875,1942.449951171875,1909.3800048828125,1909.3800048828125,3987090000,1966.80740234375,1906.958698120117
2014-10-22,1927.1099853515625,1949.31005859375,1926.8299560546875,1941.2900390625,3761930000,1966.6746020507812,1907.404848022461
2014-10-23,1950.8199462890625,1961.949951171875,1931.02001953125,1931.02001953125,3789250000,1966.7566015625,1907.9714978027343
2014-10-24,1964.5799560546875,1965.27001953125,1946.27001953125,1951.5899658203125,3078380000,1966.944599609375,1908.6037475585938
2014-10-27,1961.6300048828125,1964.6400146484375,1951.3699951171875,1962.969970703125,3538860000,1967.0759985351563,1909.2000476074218
2014-10-28,1985.050048828125,1985.050048828125,1964.1400146484375,1964.1400146484375,3653260000,1967.3421997070313,1910.029298095703
2014-10-29,1982.300048828125,1991.4000244140625,1969.0400390625,1983.2900390625,3740350000,1967.356201171875,1910.7463983154296
2014-10-30,1994.6500244140625,1999.4000244140625,1974.75,1979.489990234375,3586150000,1967.5190014648438,1911.477748413086
2014-10-31,2018.050048828125,2018.18994140625,2001.199951171875,2001.199951171875,4292290000,1968.0326025390625,1912.3385485839844
2014-11-03,2017.81005859375,2024.4599609375,2013.6800537109375,2018.2099609375,3555440000,1968.6208032226561,1913.2340991210938
2014-11-04,2012.0999755859375,2015.97998046875,2001.010009765625,2015.81005859375,3956260000,1968.9044018554687,1914.0755987548828
2014-11-05,2023.5699462890625,2023.77001953125,2014.4200439453125,2015.2900390625,3766590000,1969.375400390625,1914.9691485595704
2014-11-06,2031.2099609375,2031.6099853515625,2015.8599853515625,2023.3299560546875,3669770000,1969.9971997070313,1915.9828985595702
2014-11-07,2031.9200439453125,2034.260009765625,2025.0699462890625,2032.3599853515625,3704280000,1970.70080078125,1917.1910485839844
2014-11-10,2038.260009765625,2038.699951171875,2030.1700439453125,2032.010009765625,3284940000,1971.3986010742187,1918.4745483398438
2014-11-11,2039.6800537109375,2041.280029296875,2035.280029296875,2038.199951171875,2958320000,1972.1466015625,1919.7104486083983
2014-11-12,2038.25,2040.3299560546875,2031.949951171875,2037.75,3246650000,1972.8972021484376,1921.030698852539
2014-11-13,2039.3299560546875,2046.1800537109375,2030.43994140625,2039.2099609375,3455270000,1973.73080078125,1922.2563989257812
2014-11-14,2039.8199462890625,2042.219970703125,2035.199951171875,2039.739990234375,3227130000,1974.3730004882811,1923.542548828125
2014-11-17,2041.3199462890625,2043.0699462890625,2034.4599609375,2038.2900390625,3152890000,1975.1685986328125,1925.0396984863282
2014-11-18,2051.800048828125,2056.080078125,2041.47998046875,2041.47998046875,3416190000,1976.43580078125,1926.5226989746093
2014-11-19,2048.719970703125,2052.139892578125,2040.3699951171875,2051.159912109375,3390850000,1977.4964013671874,1928.008098754883
2014-11-20,2052.75,2053.840087890625,2040.489990234375,2045.8699951171875,3128290000,1978.60240234375,1929.404698486328
2014-11-21,2063.5,2071.4599609375,2056.75,2057.4599609375,3916420000,1980.1616015625,1930.737098388672
2014-11-24,2069.409912109375,2070.169921875,2065.070068359375,2065.070068359375,3128060000,1981.8671997070312,1932.0849481201171
2014-11-25,2067.030029296875,2074.2099609375,2064.75,2070.14990234375,3392940000,1983.2282006835937,1933.3213482666015
2014-11-26,2072.830078125,2073.2900390625,2066.6201171875,2067.360107421875,2745260000,1984.6534033203125,1934.5891986083984
2014-11-28,2067.56005859375,2075.760009765625,2065.06005859375,2074.780029296875,2504640000,1985.7774047851562,1935.7778491210938
2014-12-01,2053.43994140625,2065.780029296875,2049.570068359375,2065.780029296875,4159010000,1986.638203125,1936.851898803711
2014-12-02,2066.550048828125,2068.77001953125,2053.77001953125,2053.77001953125,3686650000,1988.0834033203125,1937.9808489990235
2014-12-03,2074.330078125,2076.280029296875,2066.64990234375,2067.449951171875,3612680000,1989.9146044921874,1939.2087493896483
2014-12-04,2071.919921875,2077.340087890625,2062.340087890625,2073.639892578125,3408340000,1991.387001953125,1940.369448852539
2014-12-05,2075.3701171875,2079.469970703125,2070.81005859375,2072.780029296875,3419620000,1993.5746044921875,1941.5650494384765
2014-12-08,2060.31005859375,2075.780029296875,2054.27001953125,2074.840087890625,3800990000,1995.1238061523438,1942.6285498046875
2014-12-09,2059.820068359375,2060.60009765625,2034.1700439453125,2056.550048828125,3970150000,1996.7642065429689,1943.7020501708985
2014-12-10,2026.1400146484375,2058.860107421875,2024.260009765625,2058.860107421875,4114440000,1997.8412060546875,1944.6069500732422
2014-12-11,2035.3299560546875,2055.530029296875,2027.9200439453125,2027.9200439453125,3917950000,1999.6246044921875,1945.512149658203
2014-12-12,2002.3299560546875,2032.25,2002.3299560546875,2030.3599853515625,4157650000,2000.747802734375,1946.2265496826171
2014-12-15,1989.6300048828125,2018.68994140625,1982.260009765625,2005.030029296875,4361990000,2001.18240234375,1946.9460498046874
2014-12-16,1972.739990234375,2016.8900146484375,1972.56005859375,1986.7099609375,4958680000,2001.3408032226562,1947.440199584961
2014-12-17,2012.8900146484375,2016.75,1973.77001953125,1973.77001953125,4942370000,2002.8966040039063,1948.1355993652344
2014-12-18,2061.22998046875,2061.22998046875,2018.97998046875,2018.97998046875,4703380000,2004.7434033203126,1949.0565991210938
2014-12-19,2070.64990234375,2077.85009765625,2061.030029296875,2061.0400390625,6465530000,2007.5922021484375,1950.0196484375
2014-12-22,2078.5400390625,2078.760009765625,2069.280029296875,2069.280029296875,3369520000,2011.0404028320313,1951.0264984130858
2014-12-23,2082.169921875,2086.72998046875,2079.77001953125,2081.47998046875,3043950000,2015.1890014648438,1952.099197998047
2014-12-24,2081.8798828125,2087.56005859375,2081.860107421875,2083.25,1416980000,2019.2726000976563,1953.16759765625
2014-12-26,2088.77001953125,2092.699951171875,2084.300048828125,2084.300048828125,1735230000,2023.7982006835937,1954.3797479248046
2014-12-29,2090.570068359375,2093.550048828125,2085.75,2087.6298828125,2452360000,2028.3544018554687,1955.6269482421876
2014-12-30,2080.35009765625,2088.489990234375,2079.530029296875,2088.489990234375,2440280000,2032.2262036132813,1956.7345489501954
2014-12-31,2058.89990234375,2085.580078125,2057.93994140625,2082.110107421875,2606070000,2035.3240014648438,1957.6677984619141
2015-01-02,2058.199951171875,2072.360107421875,2046.0400390625,2058.89990234375,2708700000,2037.6623999023439,1958.6549481201173
2015-01-05,2020.5799560546875,2054.43994140625,2017.3399658203125,2054.43994140625,3799120000,2039.5317993164062,1959.3977978515625
2015-01-06,2002.6099853515625,2030.25,1992.43994140625,2022.1500244140625,4460110000,2040.5676000976562,1960.0782476806642
2015-01-07,2025.9000244140625,2029.6099853515625,2005.550048828125,2005.550048828125,3805480000,2041.7940014648439,1960.9205480957032
2015-01-08,2062.139892578125,2064.080078125,2030.6099853515625,2030.6099853515625,3934010000,2043.80419921875,1961.903147583008
2015-01-09,2044.81005859375,2064.429931640625,2038.3299560546875,2063.449951171875,3364140000,2044.9993994140625,1962.8643975830078
2015-01-12,2028.260009765625,2049.300048828125,2022.5799560546875,2046.1300048828125,3456460000,2045.9185986328125,1963.7604974365233
2015-01-13,2023.030029296875,2056.929931640625,2008.25,2031.5799560546875,4107300000,2046.4861987304687,1964.5875476074218
2015-01-14,2011.27001953125,2018.4000244140625,1988.43994140625,2018.4000244140625,4378680000,2046.3505981445312,1965.2821978759766
2015-01-15,1992.6700439453125,2021.3499755859375,1991.469970703125,2013.75,4276720000,2045.8477978515625,1965.817947998047
2015-01-16,2019.4200439453125,2020.4599609375,1988.1199951171875,1992.25,4056410000,2045.99419921875,1966.4605480957032
2015-01-20,2022.550048828125,2028.93994140625,2004.489990234375,2020.760009765625,3944340000,2045.9738012695314,1967.1294482421874
2015-01-21,2032.1199951171875,2038.2900390625,2012.0400390625,2020.18994140625,3730070000,2045.992001953125,1967.964598388672
2015-01-22,2063.14990234375,2064.6201171875,2026.3800048828125,2034.300048828125,4176050000,2046.6165991210937,1969.055147705078
2015-01-23,2051.820068359375,2062.97998046875,2050.5400390625,2062.97998046875,3573560000,2046.8878002929687,1970.0544482421874
2015-01-26,2057.090087890625,2057.6201171875,2040.969970703125,2050.419921875,3465760000,2047.2360009765625,1970.978998413086
2015-01-27,2029.550048828125,2047.8599853515625,2019.9100341796875,2047.8599853515625,3329810000,2047.062001953125,1971.961348876953
2015-01-28,2002.1600341796875,2042.489990234375,2001.489990234375,2032.3399658203125,4067530000,2046.318603515625,1972.8936993408204
2015-01-29,2021.25,2024.6400146484375,1989.1800537109375,2002.449951171875,4127140000,2045.9472045898438,1973.8468994140626
2015-01-30,1994.989990234375,2023.3199462890625,1993.3800048828125,2019.3499755859375,4568650000,2045.02060546875,1974.6069494628907
2015-02-02,2020.8499755859375,2021.6600341796875,1980.9000244140625,1996.6700439453125,4008330000,2044.4016040039062,1975.3996490478517
2015-02-03,2050.030029296875,2050.300048828125,2022.7099609375,2022.7099609375,4615900000,2044.4278051757813,1976.3255493164063
2015-02-04,2041.510009765625,2054.739990234375,2036.719970703125,2048.860107421875,4141920000,2044.2030053710937,1977.1736492919922
2015-02-05,2062.52001953125,2063.550048828125,2043.449951171875,2043.449951171875,3821990000,2044.1834057617189,1978.0884991455077
2015-02-06,2055.469970703125,2072.39990234375,2049.969970703125,2062.280029296875,4232970000,2043.9046069335936,1978.9888989257813
2015-02-09,2046.739990234375,2056.159912109375,2041.8800048828125,2053.469970703125,3549540000,2043.4988061523438,1979.8295489501952
2015-02-10,2068.590087890625,2070.860107421875,2048.6201171875,2049.3798828125,3669850000,2043.4140063476561,1980.8554992675781
2015-02-11,2068.530029296875,2073.47998046875,2057.989990234375,2068.550048828125,3596860000,2043.4334057617189,1981.8509991455078
2015-02-12,2088.47998046875,2088.530029296875,2069.97998046875,2069.97998046875,3788350000,2044.1342065429687,1982.9017492675782
2015-02-13,2096.989990234375,2097.030029296875,2086.699951171875,2088.780029296875,3527450000,2044.7430053710937,1983.9669494628906
2015-02-17,2100.340087890625,2101.300048828125,2089.800048828125,2096.469970703125,3361750000,2045.2632055664062,1985.050249633789
2015-02-18,2099.679931640625,2100.22998046875,2092.14990234375,2099.159912109375,3370020000,2045.8184057617189,1986.14294921875
2015-02-19,2097.449951171875,2102.1298828125,2090.7900390625,2099.25,3247100000,2046.2600024414062,1987.2068988037108
2015-02-20,2110.300048828125,2110.610107421875,2085.43994140625,2097.64990234375,3281600000,2047.2598022460938,1988.4197991943358
2015-02-23,2109.659912109375,2110.050048828125,2103.0,2109.830078125,3093680000,2048.2565991210936,1989.5770489501954
2015-02-24,2115.47998046875,2117.93994140625,2105.8701171875,2109.10009765625,3199840000,2050.0433984375,1990.776298828125
2015-02-25,2113.860107421875,2119.590087890625,2109.889892578125,2115.300048828125,3312340000,2051.6140014648436,1991.9531994628906
2015-02-26,2110.739990234375,2113.909912109375,2103.760009765625,2113.909912109375,3408690000,2053.7822021484376,1993.0236492919921
2015-02-27,2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000,2056.0796020507814,1994.058899536133
2015-03-02,2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000,2058.972600097656,1995.2031988525391
2015-03-03,2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000,2060.870400390625,1996.3878491210937
2015-03-04,2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000,2061.6164013671873,1997.4911993408202
2015-03-05,2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000,2062.2242041015625,1998.5709997558595
2015-03-06,2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000,2062.078603515625,1999.563150024414
2015-03-09,2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000,2062.0238037109375,2000.5201495361327
2015-03-10,2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000,2061.2694067382813,2001.2784997558595
2015-03-11,2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000,2060.298806152344,2001.977049560547
2015-03-12,2065.949951171875,2066.409912109375,2041.0999755859375,2041.0999755859375,3405860000,2059.8064038085936,2002.7472491455078
2015-03-13,2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000,2059.2673999023436,2003.4653485107422
2015-03-16,2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000,2059.7132006835936,2004.271148071289
2015-03-17,2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000,2060.034802246094,2005.0246984863281
2015-03-18,2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000,2061.613203125,2005.8973486328125
2015-03-19,2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000,2063.3464038085935,2006.722498779297
2015-03-20,2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000,2064.9904052734373,2007.623599243164
2015-03-23,2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000,2065.836005859375,2008.4433990478515
2015-03-24,2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000,2066.7698046875,2009.1536993408204
2015-03-25,2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000,2067.42560546875,2009.7025994873047
2015-03-26,2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000,2068.0880029296877,2010.2293988037109
2015-03-27,2061.02001953125,2062.830078125,2052.9599609375,2055.780029296875,3008550000,2069.0830029296876,2010.815048828125
2015-03-30,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000,2070.954401855469,2011.595698852539
2015-03-31,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000,2071.923798828125,2012.2543481445311
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,2072.6665966796877,2012.8638977050782
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,2073.363395996094,2013.4887475585938
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,2073.712800292969,2014.1069482421874
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,2074.2030004882813,2014.6911987304688
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,2074.699196777344,2015.2863482666016
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,2075.931794433594,2015.929197998047
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,2077.929794921875,2016.6895983886718
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,2079.3533935546875,2017.3540979003906
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,2081.3703955078126,2018.0471984863282
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,2083.085993652344,2018.775548095703
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,2084.185192871094,2019.4993481445313
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,2084.978591308594,2020.0386480712891
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,2085.7361889648437,2020.667547607422
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,2086.5725903320313,2021.226798095703
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,2087.796989746094,2021.8783477783204
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,2088.6837866210935,2022.624447631836
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,2089.6669848632814,2023.3487475585937
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,2090.0757836914063,2024.0699468994142
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,2090.4311840820315,2024.805897216797
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,2090.5613842773437,2025.4546478271484
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,2090.277985839844,2026.015797729492
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,2090.4947875976563,2026.6493981933593
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,2090.5785864257814,2027.4312481689453
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,2090.1745874023436,2027.9874481201173
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,2089.4679858398435,2028.520047607422
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,2088.9507836914063,2029.0423974609375
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,2089.0579858398437,2029.6878479003906
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,2089.0745874023437,2030.2745983886718
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,2088.709191894531,2030.8784991455077
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,2088.523190917969,2031.4763488769531
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,2088.974592285156,2032.232099609375
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,2089.408391113281,2032.9953997802734
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,2090.5671899414065,2033.9880493164062
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,2091.535192871094,2035.001449584961
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,2093.168994140625,2035.9357501220702
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,2094.980595703125,2036.9888006591798
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,2096.1827978515626,2038.0179010009765
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,2097.198798828125,2038.9910510253906
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,2098.044599609375,2039.950501098633
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,2098.9747998046873,2040.8698510742188
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,2099.13259765625,2041.7380505371093
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,2099.581796875,2042.5631005859375
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,2099.611796875,2043.335200805664
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,2099.8047998046877,2044.1302508544923
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,2099.8916015625,2044.7507513427734
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,2100.5272021484375,2045.3069018554688
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,2100.9898046875,2045.770751953125
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,2101.37240234375,2046.2096514892578
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,2101.7516015625,2046.7936511230469
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,2102.571005859375,2047.3483514404297
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,2103.2594091796873,2047.8188018798828
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,2103.60880859375,2048.2403515625
2015-06-16,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,2103.92220703125,2048.7381018066408
2015-06-17,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,2104.404404296875,2049.223451538086
2015-06-18,2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,2105.1912060546874,2049.8182513427732
2015-06-19,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,2105.5674072265624,2050.36460144043
2015-06-22,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,2105.9832080078127,2050.990601806641
2015-06-23,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,2106.6186083984376,2051.5730517578127
2015-06-24,2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,2106.873408203125,2052.108251953125
2015-06-25,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,2106.78701171875,2052.6776025390627
2015-06-26,2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,2106.71701171875,2053.206602783203
2015-06-29,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,2106.2462109375,2053.5075524902345
2015-06-30,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,2105.5004150390623,2053.8954028320313
2015-07-01,2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,2105.1030126953124,2054.3618524169924
2015-07-02,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,2104.4794140625,2054.7508526611327
2015-07-06,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,2103.596015625,2055.0868029785156
2015-07-07,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,2102.8690185546875,2055.436703491211
